scenario,seed,channel,lambda,par,fpr,fnr,par_zero,delta_proc,coupling_proxy
multimodal_conflict,15,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9979
multimodal_conflict,16,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9988
multimodal_conflict,17,temporal_desync,0.5,0.7,0.0,0.3,0.7,0.0,0.9986
multimodal_conflict,18,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.999
multimodal_conflict,19,temporal_desync,0.5,0.7,0.0,0.3,0.7,0.0,0.999
multimodal_conflict,20,temporal_desync,0.5,0.7,0.0,0.3,0.7,0.0,0.9988
multimodal_conflict,21,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9988
multimodal_conflict,22,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9988
multimodal_conflict,23,temporal_desync,0.5,0.6,0.0,0.4,0.6,0.0,0.9988
multimodal_conflict,24,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9987
multimodal_conflict,25,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9989
multimodal_conflict,26,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9988
multimodal_conflict,27,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9989
multimodal_conflict,28,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9985
multimodal_conflict,29,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9985
multimodal_conflict,30,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.999
evacuation_recommendation,1,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9865
evacuation_recommendation,2,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9893
evacuation_recommendation,3,temporal_desync,0.5,0.75,0.0,0.25,0.75,0.0,0.9902
evacuation_recommendation,4,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9887
evacuation_recommendation,5,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9863
evacuation_recommendation,6,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9871
evacuation_recommendation,7,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9874
evacuation_recommendation,8,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9875
evacuation_recommendation,9,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9885
evacuation_recommendation,10,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9886
evacuation_recommendation,11,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9872
evacuation_recommendation,12,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9831
evacuation_recommendation,13,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9879
evacuation_recommendation,14,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9896
evacuation_recommendation,15,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.988
evacuation_recommendation,16,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9888
evacuation_recommendation,17,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9844
evacuation_recommendation,18,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.991
evacuation_recommendation,19,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9867
evacuation_recommendation,20,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9902
evacuation_recommendation,21,temporal_desync,0.5,0.75,0.0,0.25,0.75,0.0,0.9872
evacuation_recommendation,22,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9892
evacuation_recommendation,23,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9891
evacuation_recommendation,24,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9882
evacuation_recommendation,25,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9884
evacuation_recommendation,26,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9829
evacuation_recommendation,27,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9902
evacuation_recommendation,28,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9855
evacuation_recommendation,29,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.988
evacuation_recommendation,30,temporal_desync,0.5,0.85,0.0,0.15,0.85,0.0,0.9878
crowd_acceleration,1,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.997
crowd_acceleration,2,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9979
crowd_acceleration,3,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9974
crowd_acceleration,4,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9977
crowd_acceleration,5,temporal_desync,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.9974
crowd_acceleration,6,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9979
crowd_acceleration,7,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.997
crowd_acceleration,8,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9975
crowd_acceleration,9,temporal_desync,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.9983
crowd_acceleration,10,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9976
crowd_acceleration,11,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9973
crowd_acceleration,12,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9977
crowd_acceleration,13,temporal_desync,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.9967
crowd_acceleration,14,temporal_desync,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.9968
crowd_acceleration,15,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9956
crowd_acceleration,16,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9978
crowd_acceleration,17,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9971
crowd_acceleration,18,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.998
crowd_acceleration,19,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9983
crowd_acceleration,20,temporal_desync,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.998
crowd_acceleration,21,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9977
crowd_acceleration,22,temporal_desync,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.9979
crowd_acceleration,23,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9983
crowd_acceleration,24,temporal_desync,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.9976
crowd_acceleration,25,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.998
crowd_acceleration,26,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9978
crowd_acceleration,27,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9982
crowd_acceleration,28,temporal_desync,0.5,0.9,0.0,0.1,0.9,0.0,0.9972
crowd_acceleration,29,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9973
crowd_acceleration,30,temporal_desync,0.5,1.0,0.0,0.0,1.0,0.0,0.9982
audio_stress_signal,1,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9973
audio_stress_signal,2,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9983
audio_stress_signal,3,temporal_desync,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.9979
audio_stress_signal,4,temporal_desync,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.9987
audio_stress_signal,5,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9986
audio_stress_signal,6,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.9985
audio_stress_signal,7,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9986
audio_stress_signal,8,temporal_desync,0.5,0.7,0.0,0.3,0.7,0.0,0.9979
audio_stress_signal,9,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9985
audio_stress_signal,10,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.9983
audio_stress_signal,11,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9984
audio_stress_signal,12,temporal_desync,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.9983
audio_stress_signal,13,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.9983
audio_stress_signal,14,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9981
audio_stress_signal,15,temporal_desync,0.5,0.5455,0.0,0.4545,0.5455,0.0,0.999
audio_stress_signal,16,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.9987
audio_stress_signal,17,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9979
audio_stress_signal,18,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9981
audio_stress_signal,19,temporal_desync,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.9983
audio_stress_signal,20,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9987
audio_stress_signal,21,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.998
audio_stress_signal,22,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.998
audio_stress_signal,23,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.998
audio_stress_signal,24,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9986
audio_stress_signal,25,temporal_desync,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.9975
audio_stress_signal,26,temporal_desync,0.5,0.7,0.0,0.3,0.7,0.0,0.9985
audio_stress_signal,27,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.9977
audio_stress_signal,28,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.9985
audio_stress_signal,29,temporal_desync,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.9987
audio_stress_signal,30,temporal_desync,0.5,0.8,0.0,0.2,0.8,0.0,0.9985
normal_flow,1,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9764
normal_flow,2,temporal_desync,0.75,1.0,0.0,0.0,1.0,0.0,0.9771
normal_flow,3,temporal_desync,0.75,0.8333,0.0,0.1667,0.8333,0.0,0.9767
normal_flow,4,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9766
normal_flow,5,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9729
normal_flow,6,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9752
normal_flow,7,temporal_desync,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9781
normal_flow,8,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9803
normal_flow,9,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.975
normal_flow,10,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9778
normal_flow,11,temporal_desync,0.75,1.0,0.0,0.0,1.0,0.0,0.9756
normal_flow,12,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9768
normal_flow,13,temporal_desync,0.75,1.0,0.0,0.0,1.0,0.0,0.9754
normal_flow,14,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9751
normal_flow,15,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9717
normal_flow,16,temporal_desync,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.974
normal_flow,17,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9776
normal_flow,18,temporal_desync,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9819
normal_flow,19,temporal_desync,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9783
normal_flow,20,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9802
normal_flow,21,temporal_desync,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9737
normal_flow,22,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9733
normal_flow,23,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9749
normal_flow,24,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9757
normal_flow,25,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9772
normal_flow,26,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9677
normal_flow,27,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9758
normal_flow,28,temporal_desync,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9768
normal_flow,29,temporal_desync,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9778
normal_flow,30,temporal_desync,0.75,0.8333,0.0,0.1667,0.8333,0.0,0.9771
exit_blockage,1,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.996
exit_blockage,2,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.9977
exit_blockage,3,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9967
exit_blockage,4,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9973
exit_blockage,5,temporal_desync,0.75,0.7619,0.0588,0.2,0.7619,0.0,0.9975
exit_blockage,6,temporal_desync,0.75,0.7619,0.0588,0.2,0.7619,0.0,0.9978
exit_blockage,7,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9976
exit_blockage,8,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9962
exit_blockage,9,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9966
exit_blockage,10,temporal_desync,0.75,0.7619,0.0588,0.2,0.7619,0.0,0.9972
exit_blockage,11,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9974
exit_blockage,12,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9976
exit_blockage,13,temporal_desync,0.75,0.65,0.0,0.35,0.65,0.0,0.9968
exit_blockage,14,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9964
exit_blockage,15,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.998
exit_blockage,16,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9975
exit_blockage,17,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.9972
exit_blockage,18,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9966
exit_blockage,19,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.9975
exit_blockage,20,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.9976
exit_blockage,21,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9964
exit_blockage,22,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.9969
exit_blockage,23,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.9974
exit_blockage,24,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.9973
exit_blockage,25,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.996
exit_blockage,26,temporal_desync,0.75,0.7619,0.0588,0.2,0.7619,0.0,0.9969
exit_blockage,27,temporal_desync,0.75,0.7619,0.0588,0.2,0.7619,0.0,0.9971
exit_blockage,28,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9976
exit_blockage,29,temporal_desync,0.75,0.8095,0.0556,0.15,0.8095,0.0,0.9974
exit_blockage,30,temporal_desync,0.75,0.7619,0.0588,0.2,0.7619,0.0,0.9976
multimodal_conflict,1,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9967
multimodal_conflict,2,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9975
multimodal_conflict,3,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9973
multimodal_conflict,4,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9967
multimodal_conflict,5,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9968
multimodal_conflict,6,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9974
multimodal_conflict,7,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9961
multimodal_conflict,8,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9976
multimodal_conflict,9,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9974
multimodal_conflict,10,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9971
multimodal_conflict,11,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9964
multimodal_conflict,12,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9969
multimodal_conflict,13,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9971
multimodal_conflict,14,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9967
multimodal_conflict,15,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9957
multimodal_conflict,16,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9966
multimodal_conflict,17,temporal_desync,0.75,0.6,0.0,0.4,0.6,0.0,0.9964
multimodal_conflict,18,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9973
multimodal_conflict,19,temporal_desync,0.75,0.6,0.0,0.4,0.6,0.0,0.997
multimodal_conflict,20,temporal_desync,0.75,0.6,0.0,0.4,0.6,0.0,0.9967
multimodal_conflict,21,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.997
multimodal_conflict,22,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9972
multimodal_conflict,23,temporal_desync,0.75,0.6,0.0,0.4,0.6,0.0,0.9969
multimodal_conflict,24,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9975
multimodal_conflict,25,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9969
multimodal_conflict,26,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9971
multimodal_conflict,27,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9967
multimodal_conflict,28,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9963
multimodal_conflict,29,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9958
multimodal_conflict,30,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9977
evacuation_recommendation,1,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9847
evacuation_recommendation,2,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9856
evacuation_recommendation,3,temporal_desync,0.75,0.65,0.0,0.35,0.65,0.0,0.9847
evacuation_recommendation,4,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.986
evacuation_recommendation,5,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9835
evacuation_recommendation,6,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9854
evacuation_recommendation,7,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.985
evacuation_recommendation,8,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.985
evacuation_recommendation,9,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9847
evacuation_recommendation,10,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.983
evacuation_recommendation,11,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9844
evacuation_recommendation,12,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9832
evacuation_recommendation,13,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9841
evacuation_recommendation,14,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9862
evacuation_recommendation,15,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9837
evacuation_recommendation,16,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9847
evacuation_recommendation,17,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9847
evacuation_recommendation,18,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9865
evacuation_recommendation,19,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.985
evacuation_recommendation,20,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9885
evacuation_recommendation,21,temporal_desync,0.75,0.65,0.0,0.35,0.65,0.0,0.9839
evacuation_recommendation,22,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9853
evacuation_recommendation,23,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9852
evacuation_recommendation,24,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9844
evacuation_recommendation,25,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9808
evacuation_recommendation,26,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9834
evacuation_recommendation,27,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9867
evacuation_recommendation,28,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.987
evacuation_recommendation,29,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9859
evacuation_recommendation,30,temporal_desync,0.75,0.75,0.0,0.25,0.75,0.0,0.9851
crowd_acceleration,1,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9924
crowd_acceleration,2,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9956
crowd_acceleration,3,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.994
crowd_acceleration,4,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9934
crowd_acceleration,5,temporal_desync,0.75,0.8182,0.0,0.1818,0.8182,0.0,0.9941
crowd_acceleration,6,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9954
crowd_acceleration,7,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9918
crowd_acceleration,8,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9939
crowd_acceleration,9,temporal_desync,0.75,0.8182,0.0,0.1818,0.8182,0.0,0.9949
crowd_acceleration,10,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9944
crowd_acceleration,11,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9932
crowd_acceleration,12,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9942
crowd_acceleration,13,temporal_desync,0.75,0.8182,0.0,0.1818,0.8182,0.0,0.9935
crowd_acceleration,14,temporal_desync,0.75,0.8182,0.0,0.1818,0.8182,0.0,0.9924
crowd_acceleration,15,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9914
crowd_acceleration,16,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9936
crowd_acceleration,17,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9929
crowd_acceleration,18,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9942
crowd_acceleration,19,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9951
crowd_acceleration,20,temporal_desync,0.75,0.8182,0.0,0.1818,0.8182,0.0,0.9947
crowd_acceleration,21,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9935
crowd_acceleration,22,temporal_desync,0.75,0.8182,0.0,0.1818,0.8182,0.0,0.9947
crowd_acceleration,23,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9953
crowd_acceleration,24,temporal_desync,0.75,0.8182,0.0,0.1818,0.8182,0.0,0.9953
crowd_acceleration,25,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9941
crowd_acceleration,26,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9946
crowd_acceleration,27,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.994
crowd_acceleration,28,temporal_desync,0.75,0.8,0.0,0.2,0.8,0.0,0.9922
crowd_acceleration,29,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9921
crowd_acceleration,30,temporal_desync,0.75,0.9,0.0,0.1,0.9,0.0,0.9952
audio_stress_signal,1,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9934
audio_stress_signal,2,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9954
audio_stress_signal,3,temporal_desync,0.75,0.5455,0.0,0.4545,0.5455,0.0,0.9947
audio_stress_signal,4,temporal_desync,0.75,0.5455,0.0,0.4545,0.5455,0.0,0.9961
audio_stress_signal,5,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9955
audio_stress_signal,6,temporal_desync,0.75,0.6364,0.0,0.3636,0.6364,0.0,0.996
audio_stress_signal,7,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9963
audio_stress_signal,8,temporal_desync,0.75,0.6,0.0,0.4,0.6,0.0,0.9934
audio_stress_signal,9,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9952
audio_stress_signal,10,temporal_desync,0.75,0.6364,0.0,0.3636,0.6364,0.0,0.9959
audio_stress_signal,11,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9957
audio_stress_signal,12,temporal_desync,0.75,0.5455,0.0,0.4545,0.5455,0.0,0.9955
audio_stress_signal,13,temporal_desync,0.75,0.6364,0.0,0.3636,0.6364,0.0,0.9945
audio_stress_signal,14,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9942
audio_stress_signal,15,temporal_desync,0.75,0.5455,0.0,0.4545,0.5455,0.0,0.9971
audio_stress_signal,16,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9957
audio_stress_signal,17,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9949
audio_stress_signal,18,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9946
audio_stress_signal,19,temporal_desync,0.75,0.5455,0.0,0.4545,0.5455,0.0,0.9955
audio_stress_signal,20,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9961
audio_stress_signal,21,temporal_desync,0.75,0.6364,0.0,0.3636,0.6364,0.0,0.9946
audio_stress_signal,22,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9956
audio_stress_signal,23,temporal_desync,0.75,0.6364,0.0,0.3636,0.6364,0.0,0.9951
audio_stress_signal,24,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9957
audio_stress_signal,25,temporal_desync,0.75,0.7273,0.0,0.2727,0.7273,0.0,0.9939
audio_stress_signal,26,temporal_desync,0.75,0.6,0.0,0.4,0.6,0.0,0.9959
audio_stress_signal,27,temporal_desync,0.75,0.6364,0.0,0.3636,0.6364,0.0,0.9953
audio_stress_signal,28,temporal_desync,0.75,0.6364,0.0,0.3636,0.6364,0.0,0.9961
audio_stress_signal,29,temporal_desync,0.75,0.6364,0.0,0.3636,0.6364,0.0,0.9961
audio_stress_signal,30,temporal_desync,0.75,0.7,0.0,0.3,0.7,0.0,0.9961
normal_flow,1,temporal_desync,1.0,0.9722,0.0,0.0278,0.9722,0.0,0.9779
normal_flow,2,temporal_desync,1.0,1.0,0.0,0.0,1.0,0.0,0.9805
normal_flow,3,temporal_desync,1.0,0.8333,0.0,0.1667,0.8333,0.0,0.9773
normal_flow,4,temporal_desync,1.0,0.9722,0.0,0.0278,0.9722,0.0,0.9723
normal_flow,5,temporal_desync,1.0,0.9444,0.0,0.0556,0.9444,0.0,0.9702
normal_flow,6,temporal_desync,1.0,0.9444,0.0,0.0556,0.9444,0.0,0.9717
normal_flow,7,temporal_desync,1.0,0.9167,0.0,0.0833,0.9167,0.0,0.9775
